tail_num,frequency,relative_frequency
N433AS,2272,0.00014308912285863852
N870NN,2272,0.00014308912285863852
N183UW,2271,0.00014302614349118314
N53442,2271,0.00014302614349118314
N877NN,2271,0.00014302614349118314
N405SY,2271,0.00014302614349118314
N306NY,2271,0.00014302614349118314
N361VA,2270,0.00014296316412372776
330NV,2270,0.00014296316412372776
N139AN,2269,0.00014290018475627238
N9619V,2269,0.00014290018475627238
N836VA,2269,0.00014290018475627238
N335FR,2269,0.00014290018475627238
N39415,2269,0.00014290018475627238
N555NW,2268,0.00014283720538881697
N768JB,2268,0.00014283720538881697
N670DN,2267,0.0001427742260213616
N919NN,2267,0.0001427742260213616
N668DN,2266,0.0001427112466539062
N348NB,2266,0.0001427112466539062
N806DN,2266,0.0001427112466539062
N36472,2266,0.0001427112466539062
N85323,2265,0.00014264826728645083
N928AN,2265,0.00014264826728645083
N8580Z,2265,0.00014264826728645083
N424UA,2264,0.00014258528791899543
N932NN,2263,0.00014252230855154005
N38458,2263,0.00014252230855154005
N766JB,2262,0.00014245932918408467
N923NN,2262,0.00014245932918408467
N461AS,2261,0.0001423963498166293
N425UA,2260,0.00014233337044917388
N37465,2259,0.0001422703910817185
N835VA,2258,0.00014220741171426312
N471AS,2258,0.00014220741171426312
N793JB,2258,0.00014220741171426312
N862DN,2258,0.00014220741171426312
N883NN,2258,0.00014220741171426312
N460UA,2258,0.00014220741171426312
N861DN,2257,0.00014214443234680771
N949AN,2257,0.00014214443234680771
N663JB,2256,0.00014208145297935233
N535JB,2256,0.00014208145297935233
N934NN,2255,0.00014201847361189696
N873NN,2255,0.00014201847361189696
N943NN,2255,0.00014201847361189696
N590JB,2255,0.00014201847361189696
N434AS,2255,0.00014201847361189696
N403SY,2254,0.00014195549424444158
N712JB,2254,0.00014195549424444158
N644JB,2254,0.00014195549424444158
N907NN,2254,0.00014195549424444158
N456UA,2254,0.00014195549424444158
N546AS,2253,0.00014189251487698617
N705JB,2253,0.00014189251487698617
N810DN,2252,0.0001418295355095308
N495AS,2251,0.0001417665561420754
N38454,2251,0.0001417665561420754
N160AN,2251,0.0001417665561420754
N37434,2251,0.0001417665561420754
N486AS,2250,0.00014170357677462003
306NV,2250,0.00014170357677462003
N404UA,2250,0.00014170357677462003
N459AS,2249,0.00014164059740716462
N676DL,2248,0.00014157761803970924
N494AS,2248,0.00014157761803970924
N854VA,2247,0.00014151463867225386
N641VA,2247,0.00014151463867225386
N37462,2247,0.00014151463867225386
N653JB,2247,0.00014151463867225386
N850DN,2247,0.00014151463867225386
N898NN,2247,0.00014151463867225386
N39463,2246,0.00014145165930479848
N936NN,2245,0.00014138867993734308
N34460,2245,0.00014138867993734308
N38473,2245,0.00014138867993734308
N57439,2244,0.0001413257005698877
N858DZ,2244,0.0001413257005698877
N680DA,2244,0.0001413257005698877
N423UA,2244,0.0001413257005698877
N678DL,2243,0.00014126272120243232
N843DN,2243,0.00014126272120243232
N624VA,2243,0.00014126272120243232
313NV,2243,0.00014126272120243232
N801DZ,2243,0.00014126272120243232
N913NN,2243,0.00014126272120243232
240NV,2243,0.00014126272120243232
N14148,2243,0.00014126272120243232
N468UA,2242,0.00014119974183497694
N681DA,2242,0.00014119974183497694
N453AS,2242,0.00014119974183497694
307NV,2242,0.00014119974183497694
N38459,2241,0.00014113676246752153
N3742C,2241,0.00014113676246752153
331NV,2241,0.00014113676246752153
N634JB,2241,0.00014113676246752153
N842VA,2241,0.00014113676246752153
N899NN,2241,0.00014113676246752153
N549AS,2240,0.00014107378310006615
N413AS,2240,0.00014107378310006615
N3769L,2240,0.00014107378310006615
N411UA,2240,0.00014107378310006615
N556JB,2240,0.00014107378310006615
N884NN,2239,0.00014101080373261077
N68452,2238,0.0001409478243651554
N683DA,2238,0.0001409478243651554
N341NW,2238,0.0001409478243651554
N462AS,2237,0.0001408848449977
N420UA,2237,0.0001408848449977
N431AS,2236,0.0001408218656302446
N841DN,2235,0.00014075888626278923
N929AN,2235,0.00014075888626278923
N435AS,2235,0.00014075888626278923
N487AS,2235,0.00014075888626278923
N925NN,2234,0.00014069590689533382
N635VA,2234,0.00014069590689533382
N843VA,2234,0.00014069590689533382
N848DN,2233,0.00014063292752787844
N929NN,2233,0.00014063292752787844
N807DN,2233,0.00014063292752787844
N629VA,2232,0.00014056994816042306
N45440,2231,0.00014050696879296768
N844VA,2231,0.00014050696879296768
N189UW,2231,0.00014050696879296768
N811DZ,2231,0.00014050696879296768
N873DN,2230,0.00014044398942551228
N907DA,2230,0.00014044398942551228
N38443,2230,0.00014044398942551228
N941AN,2229,0.0001403810100580569
N915NN,2229,0.0001403810100580569
N951DL,2229,0.0001403810100580569
N89349,2228,0.00014031803069060152
N332NW,2228,0.00014031803069060152
N481AS,2228,0.00014031803069060152
N28457,2228,0.00014031803069060152
N37437,2227,0.00014025505132314614
N662JB,2227,0.00014025505132314614
N856DN,2226,0.00014019207195569073
256NV,2226,0.00014019207195569073
N775DE,2226,0.00014019207195569073
308NV,2226,0.00014019207195569073
N855VA,2226,0.00014019207195569073
N423AS,2225,0.00014012909258823535
N954AN,2224,0.00014006611322077997
N946NN,2223,0.0001400031338533246
N457AS,2223,0.0001400031338533246
N16178,2223,0.0001400031338533246
N760JB,2222,0.00013994015448586918
N853VA,2222,0.00013994015448586918
N3741S,2222,0.00013994015448586918
N804DN,2222,0.00013994015448586918
N802DN,2222,0.00013994015448586918
N618JB,2221,0.0001398771751184138
N901NN,2220,0.00013981419575095843
N859DN,2220,0.00013981419575095843
N442AS,2220,0.00013981419575095843
N904AN,2219,0.00013975121638350305
N37464,2219,0.00013975121638350305
N796JB,2219,0.00013975121638350305
N356DN,2218,0.00013968823701604764
N675DL,2218,0.00013968823701604764
N440AS,2218,0.00013968823701604764
N39450,2218,0.00013968823701604764
N8581Z,2217,0.00013962525764859226
N808DN,2216,0.00013956227828113688
N809DN,2216,0.00013956227828113688
N638JB,2216,0.00013956227828113688
N912AN,2216,0.00013956227828113688
N697DL,2215,0.0001394992989136815
N920NN,2214,0.0001394363195462261
N192UW,2213,0.00013937334017877071
N641JB,2213,0.00013937334017877071
N346NB,2213,0.00013937334017877071
N38417,2213,0.00013937334017877071
N81449,2211,0.00013924738144385993
N905NN,2211,0.00013924738144385993
N455UA,2210,0.00013918440207640455
N78524,2209,0.00013912142270894917
N349NB,2209,0.00013912142270894917
N933AN,2209,0.00013912142270894917
N638VA,2209,0.00013912142270894917
N3758Y,2208,0.0001390584433414938
N893NN,2208,0.0001390584433414938
N39461,2207,0.00013899546397403838
N37466,2206,0.000138932484606583
N629JB,2206,0.000138932484606583
N347DN,2206,0.000138932484606583
N916AN,2206,0.000138932484606583
N860DN,2205,0.00013886950523912762
N945AN,2205,0.00013886950523912762
N930NN,2204,0.00013880652587167224
N580JB,2204,0.00013880652587167224
N866DN,2204,0.00013880652587167224
N39416,2203,0.00013874354650421684
N904NN,2203,0.00013874354650421684
N913AN,2203,0.00013874354650421684
N76532,2203,0.00013874354650421684
N584JB,2203,0.00013874354650421684
N935NN,2203,0.00013874354650421684
N77542,2203,0.00013874354650421684
N37422,2203,0.00013874354650421684
N878NN,2202,0.00013868056713676146
N3754A,2202,0.00013868056713676146
N839VA,2202,0.00013868056713676146
N914AN,2202,0.00013868056713676146
N917NN,2201,0.00013861758776930608
N784JB,2200,0.0001385546084018507
N594JB,2199,0.0001384916290343953
N897NN,2199,0.0001384916290343953
N895NN,2199,0.0001384916290343953
N77535,2199,0.0001384916290343953
N17159,2198,0.0001384286496669399
N909NN,2198,0.0001384286496669399
N976AN,2198,0.0001384286496669399
N3761R,2198,0.0001384286496669399
N919AN,2198,0.0001384286496669399
N524JB,2198,0.0001384286496669399
N3768,2197,0.00013836567029948453
N569JB,2197,0.00013836567029948453
N162UW,2197,0.00013836567029948453
N954DL,2197,0.00013836567029948453
N906NN,2197,0.00013836567029948453
N794JB,2196,0.00013830269093202915
N877AS,2196,0.00013830269093202915
N76508,2196,0.00013830269093202915
N336FR,2194,0.00013817673219711837
N693DL,2194,0.00013817673219711837
N615JB,2193,0.00013811375282966299
N566JB,2193,0.00013811375282966299
N381DN,2193,0.00013811375282966299
N383DN,2193,0.00013811375282966299
N12163,2192,0.0001380507734622076
N163GJ,2192,0.0001380507734622076
N564JB,2192,0.0001380507734622076
N464AS,2192,0.0001380507734622076
N927AN,2191,0.0001379877940947522
N925AN,2191,0.0001379877940947522
N3759,2191,0.0001379877940947522
N375DA,2191,0.0001379877940947522
N625JB,2191,0.0001379877940947522
N77537,2189,0.00013786183535984144
N623JB,2189,0.00013786183535984144
N448AS,2189,0.00013786183535984144
N607JB,2189,0.00013786183535984144
N6711M,2188,0.00013779885599238603
N39423,2187,0.00013773587662493065
N547JB,2186,0.00013767289725747527
N910AN,2185,0.0001376099178900199
N506JB,2184,0.0001375469385225645
N635JB,2183,0.0001374839591551091
N637JB,2183,0.0001374839591551091
N920AN,2183,0.0001374839591551091
N362NB,2183,0.0001374839591551091
N658DL,2183,0.0001374839591551091
N936AN,2182,0.00013742097978765373
N353DN,2181,0.00013735800042019835
N429QX,2179,0.00013723204168528756
N656JB,2179,0.00013723204168528756
N921AN,2179,0.00013723204168528756
N468AS,2178,0.00013716906231783218
N523JB,2178,0.00013716906231783218
N909AN,2178,0.00013716906231783218
N623VA,2178,0.00013716906231783218
N505JB,2178,0.00013716906231783218
N14105,2177,0.0001371060829503768
N667DN,2177,0.0001371060829503768
N946AN,2177,0.0001371060829503768
N509JB,2177,0.0001371060829503768
N9617R,2176,0.0001370431035829214
N906AN,2175,0.00013698012421546602
N729JB,2175,0.00013698012421546602
N625VA,2175,0.00013698012421546602
N934AN,2175,0.00013698012421546602
N75435,2174,0.00013691714484801064
N694DL,2174,0.00013691714484801064
N157AA,2174,0.00013691714484801064
N379DA,2174,0.00013691714484801064
N626VA,2173,0.00013685416548055526
N519JB,2173,0.00013685416548055526
N805JB,2173,0.00013685416548055526
N659JB,2173,0.00013685416548055526
N669DN,2172,0.00013679118611309985
N603JB,2172,0.00013679118611309985
304NV,2171,0.00013672820674564447
N159GJ,2171,0.00013672820674564447
N842NN,2171,0.00013672820674564447
N75436,2170,0.0001366652273781891
N830NN,2170,0.0001366652273781891
221NV,2170,0.0001366652273781891
N338FR,2169,0.0001366022480107337
N556NW,2168,0.0001365392686432783
N831DN,2168,0.0001365392686432783
N951AA,2168,0.0001365392686432783
N586JB,2168,0.0001365392686432783
N918AN,2167,0.00013647628927582293
N903AN,2167,0.00013647628927582293
N916NN,2167,0.00013647628927582293
N595JB,2166,0.00013641330990836755
N37420,2166,0.00013641330990836755
N422UA,2166,0.00013641330990836755
N3743H,2166,0.00013641330990836755
N14158,2165,0.00013635033054091214
N274SY,2164,0.00013628735117345676
N516JB,2164,0.00013628735117345676
N3766,2164,0.00013628735117345676
N659DL,2163,0.00013622437180600138
N565JB,2163,0.00013622437180600138
N686DA,2163,0.00013622437180600138
N632JB,2163,0.00013622437180600138
N938NN,2163,0.00013622437180600138
N708JB,2163,0.00013622437180600138
N674DL,2162,0.000136161392438546
N76533,2162,0.000136161392438546
N655JB,2162,0.000136161392438546
N15710,2162,0.000136161392438546
N154GJ,2161,0.0001360984130710906
N3752,2160,0.00013603543370363521
N12135,2159,0.00013597245433617984
N37700,2159,0.00013597245433617984
N79541,2159,0.00013597245433617984
N624JB,2159,0.00013597245433617984
N357DN,2158,0.00013590947496872446
N959AN,2158,0.00013590947496872446
N871NN,2158,0.00013590947496872446
N11184,2158,0.00013590947496872446
N77539,2157,0.00013584649560126905
N942AN,2157,0.00013584649560126905
N6716C,2157,0.00013584649560126905
N665DN,2157,0.00013584649560126905
N885DN,2156,0.00013578351623381367
N587JB,2156,0.00013578351623381367
N804JB,2156,0.00013578351623381367
N3738B,2156,0.00013578351623381367
N657JB,2155,0.0001357205368663583
N857NN,2155,0.0001357205368663583
N715JB,2155,0.0001357205368663583
N38424,2155,0.0001357205368663583
N630JB,2153,0.0001355945781314475
N16170,2153,0.0001355945781314475
N6709,2153,0.0001355945781314475
N922AN,2153,0.0001355945781314475
N529JB,2153,0.0001355945781314475
N412UA,2152,0.00013553159876399212
N6715C,2152,0.00013553159876399212
N9618A,2152,0.00013553159876399212
N3771K,2151,0.00013546861939653674
N968AN,2151,0.00013546861939653674
N902AN,2151,0.00013546861939653674
N14180,2151,0.00013546861939653674
N956AN,2150,0.00013540564002908136
N558JB,2150,0.00013540564002908136
N382DA,2149,0.00013534266066162596
N824NN,2149,0.00013534266066162596
N658JB,2149,0.00013534266066162596
N355DN,2148,0.00013527968129417058
N75432,2148,0.00013527968129417058
N11165,2148,0.00013527968129417058
N552JB,2147,0.0001352167019267152
N6700,2147,0.0001352167019267152
N75429,2145,0.0001350907431918044
N185UW,2145,0.0001350907431918044
N570JB,2145,0.0001350907431918044
N317US,2145,0.0001350907431918044
N606JB,2145,0.0001350907431918044
N3747D,2144,0.00013502776382434903
N583JB,2144,0.00013502776382434903
N526AS,2144,0.00013502776382434903
N692DL,2143,0.00013496478445689365
N3746H,2143,0.00013496478445689365
N937AN,2142,0.00013490180508943825
N879DN,2142,0.00013490180508943825
N608JB,2142,0.00013490180508943825
N926AN,2142,0.00013490180508943825
N87531,2141,0.00013483882572198287
N687DL,2141,0.00013483882572198287
N838VA,2141,0.00013483882572198287
N75425,2140,0.0001347758463545275
336NV,2140,0.0001347758463545275
N583NW,2140,0.0001347758463545275
N16709,2140,0.0001347758463545275
N888DU,2138,0.0001346498876196167
N24715,2138,0.0001346498876196167
N822NN,2138,0.0001346498876196167
N690NK,2137,0.00013458690825216132
N77538,2137,0.00013458690825216132
N684DA,2137,0.00013458690825216132
N75428,2137,0.00013458690825216132
N937NN,2137,0.00013458690825216132
326NV,2136,0.00013452392888470594
N652JB,2136,0.00013452392888470594
N520AS,2136,0.00013452392888470594
N3737C,2136,0.00013452392888470594
N554JB,2135,0.00013446094951725056
N841NN,2135,0.00013446094951725056
N640VA,2135,0.00013446094951725056
N3733Z,2133,0.00013433499078233978
N388DA,2133,0.00013433499078233978
N947AN,2133,0.00013433499078233978
N651JB,2133,0.00013433499078233978
N520JB,2132,0.0001342720114148844
N896DN,2132,0.0001342720114148844
N588JB,2132,0.0001342720114148844
N339NB,2131,0.00013420903204742902
N935AN,2131,0.00013420903204742902
N27421,2131,0.00013420903204742902
N682DA,2131,0.00013420903204742902
N221FR,2130,0.0001341460526799736
N679DA,2129,0.00013408307331251823
N660DL,2129,0.00013408307331251823
328NV,2129,0.00013408307331251823
N588NW,2128,0.00013402009394506285
N37427,2128,0.00013402009394506285
N639VA,2128,0.00013402009394506285
316NV,2128,0.00013402009394506285
N77525,2128,0.00013402009394506285
N633VA,2128,0.00013402009394506285
N630VA,2128,0.00013402009394506285
N587NW,2128,0.00013402009394506285
N931AN,2127,0.00013395711457760747
N690DL,2127,0.00013395711457760747
N671DN,2127,0.00013395711457760747
N834JB,2126,0.00013389413521015206
N76529,2126,0.00013389413521015206
N643JB,2126,0.00013389413521015206
N77431,2124,0.0001337681764752413
N917AN,2124,0.0001337681764752413
N376DA,2124,0.0001337681764752413
N377DA,2123,0.00013370519710778593
N86534,2123,0.00013370519710778593
N842AE,2122,0.00013364221774033052
N923AN,2122,0.00013364221774033052
N559JB,2122,0.00013364221774033052
N13716,2121,0.00013357923837287514
N952AA,2121,0.00013357923837287514
N6707A,2121,0.00013357923837287514
N76526,2121,0.00013357923837287514
N398DA,2121,0.00013357923837287514
N12201,2120,0.00013351625900541976
N597JB,2120,0.00013351625900541976
N6701,2118,0.00013339030027050897
N847NN,2118,0.00013339030027050897
N978AN,2118,0.00013339030027050897
N900PC,2118,0.00013339030027050897
N587AS,2118,0.00013339030027050897
N12166,2117,0.0001333273209030536
N932AN,2116,0.00013326434153559821
N605JB,2116,0.00013326434153559821
N6714Q,2116,0.00013326434153559821
N279SY,2116,0.00013326434153559821
N3732J,2115,0.0001332013621681428
N648JB,2115,0.0001332013621681428
N598JB,2115,0.0001332013621681428
N689DL,2115,0.0001332013621681428
N966AN,2114,0.00013313838280068743
N884DN,2114,0.00013313838280068743
N6706Q,2114,0.00013313838280068743
N373DA,2114,0.00013313838280068743
N3735D,2113,0.00013307540343323205
N431UA,2113,0.00013307540343323205
N821NN,2113,0.00013307540343323205
N974AN,2113,0.00013307540343323205
N3740C,2113,0.00013307540343323205
N319US,2113,0.00013307540343323205
N826NN,2112,0.00013301242406577667
N157GJ,2112,0.00013301242406577667
N585JB,2112,0.00013301242406577667
N709JB,2110,0.00013288646533086588
N3745B,2109,0.0001328234859634105
N973AN,2109,0.0001328234859634105
N940AN,2109,0.0001328234859634105
N939AN,2109,0.0001328234859634105
N332FR,2108,0.00013276050659595512
N809NN,2108,0.00013276050659595512
N591NW,2108,0.00013276050659595512
N342NB,2108,0.00013276050659595512
N746JB,2108,0.00013276050659595512
N645JB,2107,0.00013269752722849972
258NV,2107,0.00013269752722849972
N634VA,2106,0.00013263454786104434
N14203,2106,0.00013263454786104434
N77430,2105,0.00013257156849358896
N800NN,2105,0.00013257156849358896
N76505,2105,0.00013257156849358896
N554NW,2104,0.00013250858912613358
N16701,2104,0.00013250858912613358
N826SK,2103,0.00013244560975867817
310NV,2103,0.00013244560975867817
N636QX,2103,0.00013244560975867817
N34110,2102,0.0001323826303912228
N599JB,2101,0.0001323196510237674
N887DN,2101,0.0001323196510237674
N612JB,2100,0.00013225667165631203
N915AN,2099,0.00013219369228885663
N596NW,2098,0.00013213071292140125
N54711,2098,0.00013213071292140125
N943AN,2097,0.00013206773355394587
N17185,2096,0.00013200475418649046
N280SY,2095,0.00013194177481903508
N806JB,2095,0.00013194177481903508
N343NB,2094,0.0001318787954515797
N6712B,2094,0.0001318787954515797
N955AN,2093,0.00013181581608412432
N504JB,2093,0.00013181581608412432
N39418,2093,0.00013181581608412432
N593JB,2092,0.00013175283671666891
N807JB,2092,0.00013175283671666891
N835HK,2092,0.00013175283671666891
N889DN,2091,0.00013168985734921353
N345NB,2091,0.00013168985734921353
N331NW,2091,0.00013168985734921353
N590NW,2090,0.00013162687798175815
N37419,2090,0.00013162687798175815
