fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-05-26,AA,AA,AA,868,AA,N760US,868,13244,MEM,"Memphis, TN",11298,DFW,"Dallas/Fort Worth, TX",745,740,-5,36,816,921,16,935,937,2,0,,0,N,110,117,65,1,431,,,,,,,,,
2018-10-01,DL,DL,DL,946,DL,N940AT,946,13487,MSP,"Minneapolis, MN",13244,MEM,"Memphis, TN",1440,1429,-11,16,1445,1620,6,1644,1626,-18,0,,0,N,124,117,95,1,700,,,,,,,,,
2019-08-29,WN,WN,WN,174,WN,N742SW,174,13495,MSY,"New Orleans, LA",10397,ATL,"Atlanta, GA",2020,2039,19,5,2044,2241,7,2245,2248,3,0,,0,N,85,69,57,1,425,,,,,,,,,
2018-01-14,UA,UA_CODESHARE,UA,5183,OO,N945SW,5183,10140,ABQ,"Albuquerque, NM",11292,DEN,"Denver, CO",1305,1257,-8,17,1314,1410,5,1429,1415,-14,0,,0,N,84,78,56,1,349,,,,,,,,,
2018-09-24,DL,DL_CODESHARE,DL,4128,OO,N806SK,4128,12197,HPN,"White Plains, NY",11433,DTW,"Detroit, MI",544,542,-2,13,555,713,5,740,718,-22,0,,0,N,116,96,78,1,505,,,,,,,,,
2018-06-01,UA,UA_CODESHARE,UA,5624,OO,N699BR,5624,11423,DSM,"Des Moines, IA",11292,DEN,"Denver, CO",935,921,-14,11,932,1000,14,1040,1014,-26,0,,0,N,125,113,88,1,589,,,,,,,,,
2018-08-27,WN,WN,WN,1294,WN,N282WN,1294,12892,LAX,"Los Angeles, CA",13796,OAK,"Oakland, CA",2015,2014,-1,8,2022,2113,25,2135,2138,3,0,,0,N,80,84,51,1,337,,,,,,,,,
2019-01-09,AA,AA,AA,1146,AA,N862NN,1146,11298,DFW,"Dallas/Fort Worth, TX",11433,DTW,"Detroit, MI",715,709,-6,26,735,1043,11,1056,1054,-2,0,,0,N,161,165,128,1,986,,,,,,,,,
2019-03-12,DL,DL,DL,746,DL,N3751B,746,14027,PBI,"West Palm Beach/Palm Beach, FL",10397,ATL,"Atlanta, GA",1535,1529,-6,16,1545,1708,13,1733,1721,-12,0,,0,N,118,112,83,1,545,,,,,,,,,
2019-12-13,DL,DL,DL,426,DL,N702TW,426,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",2220,2219,-1,10,2229,601,4,642,605,-37,0,,0,N,322,286,272,1,2586,,,,,,,,,
2018-07-16,DL,DL,DL,355,DL,N327NB,355,13487,MSP,"Minneapolis, MN",13871,OMA,"Omaha, NE",1335,1335,0,11,1346,1429,3,1442,1432,-10,0,,0,N,67,57,43,1,282,,,,,,,,,
2018-09-16,WN,WN,WN,6706,WN,N262WN,6706,10800,BUR,"Burbank, CA",13796,OAK,"Oakland, CA",1925,1942,17,12,1954,2041,5,2035,2046,11,0,,0,N,70,64,47,1,325,,,,,,,,,
2019-10-25,DL,DL_CODESHARE,DL,4004,OO,N614SK,4004,14869,SLC,"Salt Lake City, UT",13486,MSO,"Missoula, MT",1600,1552,-8,26,1618,1734,4,1740,1738,-2,0,,0,N,100,106,76,1,436,,,,,,,,,
2019-01-22,WN,WN,WN,6667,WN,N757LV,6667,14107,PHX,"Phoenix, AZ",10800,BUR,"Burbank, CA",1300,,,,,,,1335,,,1,A,0,N,95,,,1,369,,,,,,,,,
2019-07-04,AA,AA_CODESHARE,AA,5109,OH,N565NN,5109,14576,ROC,"Rochester, NY",11057,CLT,"Charlotte, NC",1526,1526,0,11,1537,1709,9,1728,1718,-10,0,,0,N,122,112,92,1,573,,,,,,,,,
2019-10-23,UA,UA_CODESHARE,UA,4952,C5,N11176,4952,12264,IAD,"Washington, DC",12397,ITH,"Ithaca/Cortland, NY",2210,2215,5,17,2232,2315,2,2324,2317,-7,0,,0,N,74,62,43,1,250,,,,,,,,,
2019-04-26,AS,AS_CODESHARE,AS,2743,QX,N402QX,2743,13486,MSO,"Missoula, MT",14747,SEA,"Seattle, WA",1145,1140,-5,11,1151,1210,6,1220,1216,-4,0,,0,N,95,96,79,1,389,,,,,,,,,
2019-01-13,WN,WN,WN,1079,WN,N487WN,1079,12191,HOU,"Houston, TX",13158,MAF,"Midland/Odessa, TX",1715,1739,24,12,1751,1858,3,1845,1901,16,0,,0,N,90,82,67,1,441,9,0,0,0,7,,,,
2019-10-10,G4,G4,G4,902,G4,316NV,902,14783,SGF,"Springfield, MO",14112,PIE,"St. Petersburg, FL",1313,1303,-10,12,1315,1558,7,1623,1605,-18,0,,0,N,130,122,103,1,895,,,,,,,,,
2019-03-06,DL,DL,DL,2557,DL,N312DN,2557,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",1145,1140,-5,14,1154,1300,7,1322,1307,-15,0,,0,N,97,87,66,1,406,,,,,,,,,
2019-04-09,UA,UA_CODESHARE,UA,5730,OO,N464SW,5730,13930,ORD,"Chicago, IL",14696,SBN,"South Bend, IN",1419,1431,12,25,1456,1617,4,1613,1621,8,0,,0,N,54,50,21,1,84,,,,,,,,,
2019-05-13,DL,DL_CODESHARE,DL,4767,OO,N774SK,4767,11898,GFK,"Grand Forks, ND",13487,MSP,"Minneapolis, MN",500,454,-6,11,505,552,9,613,601,-12,0,,0,N,73,67,47,1,284,,,,,,,,,
2018-03-13,WN,WN,WN,651,WN,N766SW,651,13232,MDW,"Chicago, IL",11292,DEN,"Denver, CO",1815,1834,19,6,1840,1942,4,1950,1946,-4,0,,0,N,155,132,122,1,895,,,,,,,,,
2018-08-11,AA,AA,AA,2697,AA,N991AU,2697,11298,DFW,"Dallas/Fort Worth, TX",12892,LAX,"Los Angeles, CA",2030,2140,70,16,2156,2230,6,2145,2236,51,0,,0,N,195,176,154,1,1235,51,0,0,0,0,,,,
2019-06-25,HA,HA,HA,17,HA,N393HA,17,12889,LAS,"Las Vegas, NV",12173,HNL,"Honolulu, HI",150,141,-9,11,152,439,9,500,448,-12,0,,0,N,370,367,347,1,2762,,,,,,,,,
2019-06-03,DL,DL,DL,679,DL,N907DE,679,10397,ATL,"Atlanta, GA",10980,CHA,"Chattanooga, TN",1425,1423,-2,15,1438,1459,5,1516,1504,-12,0,,0,N,51,41,21,1,106,,,,,,,,,
2019-07-14,DL,DL,DL,1682,DL,N319DN,1682,12889,LAS,"Las Vegas, NV",14869,SLC,"Salt Lake City, UT",615,614,-1,10,624,817,29,832,846,14,0,,0,N,77,92,53,1,368,,,,,,,,,
2019-05-02,AA,AA_CODESHARE,AA,5963,YV,N955LR,5963,11540,ELP,"El Paso, TX",11298,DFW,"Dallas/Fort Worth, TX",1817,2050,153,11,2101,2314,8,2100,2322,142,0,,0,N,103,92,73,1,551,0,0,0,0,142,,,,
2018-07-17,DL,DL_CODESHARE,DL,3527,OO,N267SY,3527,13930,ORD,"Chicago, IL",12478,JFK,"New York, NY",1857,2110,133,28,2138,21,23,2233,44,131,0,,0,N,156,154,103,1,740,0,0,0,0,131,,,,
2019-07-23,WN,WN,WN,5881,WN,N7743B,5881,12191,HOU,"Houston, TX",12889,LAS,"Las Vegas, NV",2225,2328,63,12,2340,16,3,2335,19,44,0,,0,N,190,171,156,1,1235,0,0,0,0,44,,,,
2018-07-23,AS,AS,AS,1305,AS,N849VA,1305,13204,MCO,"Orlando, FL",14771,SFO,"San Francisco, CA",1745,2334,349,10,2344,144,6,2027,150,323,0,,0,N,342,316,300,1,2446,0,0,0,0,323,,,,
2019-09-16,WN,WN,WN,2104,WN,N252WN,2104,11278,DCA,"Washington, DC",13232,MDW,"Chicago, IL",625,623,-2,9,632,704,5,720,709,-11,0,,0,N,115,106,92,1,601,,,,,,,,,
2018-11-12,UA,UA,UA,1779,UA,N75433,1779,11292,DEN,"Denver, CO",10140,ABQ,"Albuquerque, NM",1912,1911,-1,15,1926,2014,3,2028,2017,-11,0,,0,N,76,66,48,1,349,,,,,,,,,
2018-06-23,NK,NK,NK,445,NK,N517NK,445,11066,CMH,"Columbus, OH",11697,FLL,"Fort Lauderdale, FL",600,552,-8,9,601,817,4,832,821,-11,0,,0,N,152,149,136,1,973,,,,,,,,,
2019-05-17,WN,WN,WN,836,WN,N778SW,836,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1705,1659,-6,8,1707,1806,13,1835,1819,-16,0,,0,N,90,80,59,1,337,,,,,,,,,
2018-04-03,UA,UA_CODESHARE,UA,5752,OO,N952SW,5752,13264,MFR,"Medford, OR",11292,DEN,"Denver, CO",1530,1512,-18,15,1527,1828,4,1918,1832,-46,0,,0,N,168,140,121,1,964,,,,,,,,,
2019-03-25,AA,AA,AA,2278,AA,N9010R,2278,11278,DCA,"Washington, DC",13303,MIA,"Miami, FL",1005,1006,1,15,1021,1232,7,1254,1239,-15,0,,0,N,169,153,131,1,919,,,,,,,,,
2018-02-12,UA,UA_CODESHARE,UA,4016,EV,N14558,4016,13930,ORD,"Chicago, IL",13342,MKE,"Milwaukee, WI",1045,1044,-1,18,1102,1119,5,1131,1124,-7,0,,0,N,46,40,17,1,67,,,,,,,,,
2018-10-12,DL,DL,DL,2215,DL,N584NW,2215,14747,SEA,"Seattle, WA",12173,HNL,"Honolulu, HI",1210,1426,136,29,1455,1721,3,1525,1724,119,0,,0,N,375,358,326,1,2677,0,0,0,0,119,,,,
2018-01-29,AS,AS,AS,877,AS,N566AS,877,13796,OAK,"Oakland, CA",12982,LIH,"Lihue, HI",715,659,-16,19,718,1053,6,1106,1059,-7,0,,0,N,351,360,335,1,2457,,,,,,,,,
2018-08-04,UA,UA,UA,1890,UA,N401UA,1890,11618,EWR,"Newark, NJ",15304,TPA,"Tampa, FL",1255,1359,64,12,1411,1625,4,1538,1629,51,0,,0,N,163,150,134,1,997,4,0,0,0,47,,,,
2018-06-03,AS,AS,AS,417,AS,N622AS,417,12892,LAX,"Los Angeles, CA",14747,SEA,"Seattle, WA",1025,1158,93,19,1217,1434,10,1314,1444,90,0,,0,N,169,166,137,1,954,0,0,90,0,0,,,,
2019-07-13,UA,UA,UA,1970,UA,N76529,1970,11292,DEN,"Denver, CO",10849,BZN,"Bozeman, MT",1908,2222,194,15,2237,2357,5,2052,2,190,0,,0,N,104,100,80,1,524,0,0,0,0,190,,,,
2019-04-23,UA,UA,UA,1138,UA,N835UA,1138,12266,IAH,"Houston, TX",14683,SAT,"San Antonio, TX",735,725,-10,19,744,826,2,835,828,-7,0,,0,N,60,63,42,1,191,,,,,,,,,
2018-02-18,WN,WN,WN,2738,WN,N8686A,2738,13204,MCO,"Orlando, FL",10821,BWI,"Baltimore, MD",1045,1050,5,16,1106,1248,3,1255,1251,-4,0,,0,N,130,121,102,1,787,,,,,,,,,
2019-08-27,AA,AA_CODESHARE,AA,3675,MQ,N661JA,3675,11986,GRR,"Grand Rapids, MI",13930,ORD,"Chicago, IL",1228,1215,-13,15,1230,1200,30,1232,1230,-2,0,,0,N,64,75,30,1,137,,,,,,,,,
2019-11-06,AA,AA_CODESHARE,AA,5110,OH,N519AE,5110,11057,CLT,"Charlotte, NC",14696,SBN,"South Bend, IN",1309,1307,-2,23,1330,1456,4,1503,1500,-3,0,,0,N,114,113,86,1,534,,,,,,,,,
2018-11-29,WN,WN,WN,820,WN,N490WN,820,13891,ONT,"Ontario, CA",14831,SJC,"San Jose, CA",2110,2151,41,6,2157,2255,16,2220,2311,51,0,,0,N,70,80,58,1,333,0,0,10,0,41,,,,
2018-01-10,AS,AS_CODESHARE,AS,2009,QX,N427QX,2009,14057,PDX,"Portland, OR",14489,RDM,"Bend/Redmond, OR",2115,2110,-5,11,2121,2145,4,2154,2149,-5,0,,0,N,39,39,24,1,116,,,,,,,,,
